x,y,z,qw,qx,qy,qz,t
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1678123076.6401026
0.05722663961358258,-0.0626052012612869,-0.005062076059068138,0.9999986481249887,0.0010963266133529376,-0.0007847953641345606,-0.0009412291901042415,1678123076.7409225
0.245310202487459,-0.09782930375329059,0.00039822531363941163,0.9999951354962862,0.0028998573937955704,-0.0008715694259704421,-0.0007484501290331043,1678123076.8400602
0.4456464348537651,-0.06161707508916786,-6.922970212446759e-05,0.9999967572048307,0.002293711490965536,0.00020169363146282926,0.0010880198057548064,1678123076.9406576
0.4914322707776183,-0.0038954788127954047,0.00578717045888073,0.9999998118364464,0.0004357107954123403,3.2564774332666246e-05,0.0004306073739497942,1678123077.0403042
0.6550065806158112,-0.04779529381201412,-0.004894173416469272,0.9999978478182057,0.0019575476756072446,0.0005288623032502215,0.0004389427287168018,1678123077.1403177
0.7672199280262487,-0.06136776540611635,-0.023194687138218283,0.9999973606131018,0.0022463200594645496,0.00029392292215257854,-0.00038265171747892655,1678123077.2403138
0.9378894403389534,-0.058884015501357696,-0.012855214720861607,0.9999942864694792,0.003223318033017655,-0.0005878470387389312,0.0008316760871213458,1678123077.3403802
1.0695328033362292,-0.033229842020337796,0.0023725088528972517,0.9999749515628596,0.006003055432688557,0.0035763355143078046,0.0011266750273618965,1678123077.4403996
1.2007655105685255,-0.055526883729392115,-0.014437320330223671,0.9999890579533114,0.0031456661903428674,0.002739894693524425,0.0021170108493662717,1678123077.540729
1.4015397689303546,-0.020363728425975253,0.009489049719355686,0.9999882644698191,0.0024507120311165883,0.003515886840867788,0.0022590867406357923,1678123077.6405315
1.5273288275259713,-0.03528025373627784,-0.012381672847634126,0.9999771251991361,0.002250965805148724,0.0057139070011693605,0.002834342639280473,1678123077.7401614
1.6341286293042505,-0.032601564502680674,-0.012788797153151885,0.9999733177638358,0.002218072985796597,0.006159060485316892,0.003241895518739025,1678123077.840521
1.791819686986426,-0.021969696899040637,-0.016462572075402256,0.9999489477324218,0.005303527495585834,0.007726107326608944,0.00377912562681451,1678123077.940317
