x,y,z,GPS_t,linear_acc_x,linear_acc_y,linear_acc_z,angular_vel_x,angular_vel_y,angular_vel_z,IMU_t
0.0,0.0,0.0,1678122726.2533827,0.17238251953125,2.5234885498046875,9.363722692871093,0.058989018145255125,0.018375811521546742,0.04061320662370838,1678122726.247934
0.0,0.0,0.0,1678122726.355769,1.388636962890625,-2.001552587890625,10.137049829101562,-0.004660531907638666,0.023968449810713145,-0.03036003642690331,1678122726.258051
0.0,0.0,0.0,1678122726.4538603,-0.32561142578124996,2.1499930908203124,9.196128576660156,-0.01038632825130903,-0.0010652644360316951,0.018508969576050704,1678122726.2678823
0.0,0.0,0.0,1678122726.5532186,0.26815058593749996,3.0980969482421874,10.110713610839843,0.024101607865217107,-0.0015978966540475428,-0.005725796343670361,1678122726.2779777
0.0,0.0,0.0,1678122726.6533813,-1.2138602416992186,-0.8307879760742187,8.813056311035156,0.015046860158947694,0.0006657902725198095,-0.026365294791784455,1678122726.2877402
0.0,0.0,0.0,1678122726.753678,2.3295582153320313,-0.9074024291992187,10.39322940673828,-0.0363521488795816,0.002530003035575276,0.0475374254579144,1678122726.2979434
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122726.8714561,0.1484405029296875,1.1827356201171875,8.276755139160155,-0.014114753777419962,0.0038615835806148956,-0.0023968449810713144,1678122726.308037
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122726.953515,0.852335791015625,0.016759411621093748,9.885658654785155,0.03475425222553406,0.005858954398174323,-0.042743735495771776,1678122726.317909
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.0533166,1.0103531005859374,-1.216254443359375,8.01818135986328,-0.012916331286884304,0.004660531907638666,0.021038972611625982,1678122726.328009
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.1536844,0.4285620971679687,2.27927998046875,10.35492218017578,-0.019041601794066554,0.004127899689622819,-0.03289003946247859,1678122726.341567
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.2537022,1.177947216796875,2.8898014038085935,8.846575134277343,0.032490565298966705,0.0021305288720633903,-0.019307917903074477,1678122726.3479998
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.3553774,0.7206546997070312,-1.2401964599609374,8.916006982421875,0.0475374254579144,0.012916331286884304,0.05486111845563231,1678122726.3580801
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.4534962,0.4477157104492187,0.17238251953125,10.855310327148437,-0.04181162911424404,0.006524744670694133,-0.028362665609343887,1678122726.3679094
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.553705,-0.14604630126953125,2.2553379638671873,9.686939916992188,0.019973708175594285,0.010785802414820914,-0.00692421883420602,1678122726.3780177
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.6538002,1.3335703247070312,0.35194764404296874,9.162609753417968,0.03289003946247859,0.01611212459497939,0.009986854087797143,1678122726.3878882
-0.060163653281051666,0.061834212858229876,0.17428789846599102,1678122727.753348,-0.21787235107421873,-1.3168109130859373,9.943119494628906,-0.026498452846288417,0.011851066850852611,-0.022104237047657675,1678122726.3979642
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122727.870266,1.24498486328125,1.8555062866210936,8.793902697753905,-0.02609897868277653,-0.0022636869265673524,0.010652644360316953,1678122726.4079254
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122727.9537413,0.15322890625,1.9201497314453124,9.425971936035156,0.035819516661565756,0.011318434632836761,0.02157160482964183,1678122726.4179106
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.053773,0.430956298828125,-1.1635820068359375,8.348581188964843,-0.0011984224905356572,0.005326322180158476,-0.03821636164263707,1678122726.4280038
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.1536944,0.5722141967773438,0.6392518432617187,9.567229833984374,-0.008788431597261486,0.0023968449810713144,0.02316950148368937,1678122726.4401934
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.2534256,1.1611878051757811,2.099714855957031,9.753977563476562,0.02170476288414579,0.0010652644360316951,-0.022104237047657675,1678122726.4479887
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.354752,-0.5793968017578125,0.316034619140625,9.076418493652342,0.03621899082507764,0.007590009106725828,-0.031691616971942935,1678122726.4580288
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.4536376,1.0630255371093749,-0.49799394531249996,9.744400756835937,-0.00905474770626941,0.012250541014364496,0.06005428258128682,1678122726.4679513
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.554694,0.6727706665039062,0.9313444458007812,9.624690673828125,-0.02090581455712202,0.0029294771990871615,-0.006791060779702058,1678122726.4780905
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.6535528,0.22026655273437498,1.197100830078125,10.041281762695311,0.03954794218767669,0.011318434632836761,-0.042743735495771776,1678122726.4879224
-0.05970146175241098,0.03844583546742797,-0.13795408885926008,1678122728.753646,1.35990654296875,-0.430956298828125,8.176198669433592,0.004793689962142629,0.02170476288414579,0.01824265346704278,1678122726.4980009
0.08538753632456064,-0.07524466095492244,-0.20952158328145742,1678122728.8718832,-0.5339069702148437,1.8195932617187498,10.433930834960936,-0.02090581455712202,0.011052118523828838,-0.022104237047657675,1678122726.507914
0.08538753632456064,-0.07524466095492244,-0.20952158328145742,1678122728.954466,0.612915625,3.375824340820312,8.56166513671875,0.004127899689622819,-0.0029294771990871615,-0.015712650431467506,1678122726.51792
0.08538753632456064,-0.07524466095492244,-0.20952158328145742,1678122729.05348,0.4165910888671875,-0.3591302490234375,9.315838659667968,0.04234426133225989,0.017044230976507122,0.045140580476843085,1678122726.528078
0.08538753632456064,-0.07524466095492244,-0.20952158328145742,1678122729.1535118,0.5746083984375,-1.3335703247070312,10.690110412597656,-0.044341632149819316,0.007856325215733753,-0.02530003035575276,1678122726.5397213
