x,y,z,qw,qx,qy,qz,t
0.004529171738322426,0.021805204919345726,-0.0017806588381593879,0.9999999942918755,-9.00646442562082e-05,3.20415441196209e-05,4.772786170874875e-05,1678122734.037637
0.000656305761161928,0.026318746095339858,-0.0012388392142705575,0.9999999934000323,-0.00011033709680913799,2.2943928772667377e-05,-2.2343612011586808e-05,1678122734.142409
0.006912659046229851,0.02303339980975035,-0.001817531609665217,0.9999999950542038,-9.258058715266697e-05,3.548549893794828e-05,-7.823506423170251e-06,1678122734.2372396
0.008529004035825075,0.023484963895928867,-0.001045693992191906,0.9999999946730574,-9.927872541404868e-05,2.3562584105185636e-05,1.556999102715954e-05,1678122734.3403862
0.007027797791978035,0.02492509412074306,-0.0026785164035302727,0.9999999915496894,-0.00012223630766288317,3.8858418655030036e-05,2.118796096285971e-05,1678122734.4453127
0.0023153970671137363,0.01647572813920941,-0.0013775971663862875,0.9999999948016078,-6.503419287482378e-05,3.265038810384979e-05,7.142331838550635e-05,1678122734.5377195
0.010277579248781508,0.013435359274219866,-0.0002824997899877188,0.9999999954611862,-6.209649114167239e-05,2.5962373056520605e-05,6.743596107200209e-05,1678122734.6423142
0.012401246967411775,0.01991039743385503,-0.0011547746776965381,0.9999999933454903,-0.00010728428171657797,3.7991398990522285e-05,1.8861499618036715e-05,1678122734.7452743
0.010344259364253424,0.031290616472749305,-0.001884276128647401,0.9999999923952192,-0.00011744260132911879,3.687749631753334e-05,7.539734527122166e-06,1678122734.8375022
0.01339711972707787,0.023422449916436692,-0.0017095631789645314,0.9999999938324141,-9.387334719577285e-05,4.430425509782676e-05,3.949809055623001e-05,1678122734.9415069
0.008003950631882887,0.024712455473020627,-0.0012683402633243126,0.999999994067974,-9.135497896576344e-05,4.206235098469513e-05,4.182198636031111e-05,1678122735.0458405
0.0069950148448535854,0.024943202313591352,-0.001430130160425651,0.9999999963154433,-8.072948434883517e-05,2.8946641618787794e-05,3.73561691085322e-06,1678122735.1378596
0.009429573579729553,0.026680644747610623,-0.001773527971673509,0.9999999926665244,-0.00011609393432981622,2.2243759485562897e-05,-2.6350823332823817e-05,1678122735.240841
0.006355755591914831,0.026174481655613827,-0.0017508694952714588,0.9999999940019464,-0.00010377620408716233,1.149855052839932e-05,-3.30815671821837e-05,1678122735.3454936
0.007448090248532772,0.025748634930246487,-0.002565484795885582,0.9999999942266415,-0.00010406565611290977,2.402798536338402e-05,1.1819989683982747e-05,1678122735.4376068
0.008320247022387175,0.02678312544336222,-0.001232320494437855,0.9999999910823794,-0.00011364493070211147,4.4992931833798266e-05,-5.381176985901278e-05,1678122735.5417771
0.010557188389666992,0.026657728600757095,-0.0017120369708387628,0.999999992026119,-0.00011865512056787011,8.844325596557567e-06,-4.231432380340459e-05,1678122735.6460962
0.011473695940330873,0.02585532679197056,-0.0013136406812888606,0.9999999940590641,-0.00010657773982999964,1.6733677376423728e-05,1.558978775080414e-05,1678122735.737984
0.00869258920243603,0.027058803638087527,-0.001955840624365278,0.9999999925742815,-0.00011112768692160823,2.872896554273474e-05,-4.094777894249491e-05,1678122735.839528
0.007386821590128698,0.027540337811623357,-0.0018986161558357739,0.9999999914079148,-0.00011267627173866676,3.014461297135007e-05,5.9829176823193206e-05,1678122735.9439857
0.0037466155171483923,0.025324791657214112,-0.0015761976781152693,0.9999999935798817,-0.00010916305142842975,1.7983767070295364e-05,-2.4499965403823486e-05,1678122736.037444
0.00954548999853353,0.029351364103296144,-0.0017919164200794438,0.9999999932441203,-0.00010877390807680017,4.072677115896095e-05,-4.618075310143013e-06,1678122736.1423905
0.008604083112960431,0.0282644393774023,-0.0014415272289913772,0.999999990947528,-0.0001274273195315379,3.779728059638554e-05,2.094248634076016e-05,1678122736.2373748
0.00929530573427588,0.028768148251688858,-0.0021184380965298586,0.9999999923040516,-0.00011504254801265982,3.579485089089118e-05,-2.959455705195806e-05,1678122736.342345
0.008883346856455773,0.027179239563503467,-0.0019223469116214306,0.9999999952998821,-8.583951971159138e-05,4.0837614746491724e-05,-1.908144595810055e-05,1678122736.437349
0.010527113486155521,0.0274946216377057,-0.0012273411941673721,0.9999999913942289,-0.00011197111284629066,6.194464344710937e-05,2.8928778961223234e-05,1678122736.5417771
0.011953895273575743,0.03153215836743459,-0.00199295395514518,0.9999999916295179,-0.00012192844625052215,4.097764854882335e-05,-1.3973210177171767e-05,1678122736.6368232
0.01012086119647908,0.03389425233113517,-0.002218111832614526,0.999999986469998,-0.0001390439219076112,6.711183968333145e-06,-8.764560035101228e-05,1678122736.7404275
0.011839457430957007,0.028816805842540576,-0.0018711602852048161,0.9999999900800903,-0.00011370753143296082,2.7850020044128954e-05,-7.832491811146286e-05,1678122736.8433208
0.010370438033146157,0.030370607368734915,-0.0022613421732055033,0.9999999908023519,-0.00011887554368828888,4.2462513927366e-05,-4.960682138269785e-05,1678122736.936817
0.012644577183962898,0.026891254220758883,-0.0019296319920459437,0.9999999943437763,-9.3961424478032e-05,2.9715400411967074e-05,-4.0008662363926064e-05,1678122737.0379891
0.011158232500664075,0.03152949199287443,-0.0022100453679692092,0.9999999889134493,-0.00013871851115484257,3.319739907758912e-05,-4.275755649537241e-05,1678122737.1353352
0.013798705641686913,0.029827706008269977,-0.0017334102272122624,0.9999999860968842,-0.00015691724717368526,4.0593654595300066e-05,-3.918372593880904e-05,1678122737.2405014
0.012750010102052345,0.023822044636694715,-0.002658203929393849,0.9999999935295134,-0.00010494036560072661,4.228220700963625e-05,-1.1862025418930879e-05,1678122737.3437262
0.005786221625061413,0.027944160447896382,-0.0018573345721501812,0.9999999929151381,-0.00011164042582798845,2.7747140202816212e-05,-3.059798048631838e-05,1678122737.4353242
0.008119443033968495,0.026345925161379485,-0.0020160220272087874,0.999999993163772,-0.00010908226319851897,3.071978076119031e-05,2.8806452375142637e-05,1678122737.5321033
0.011252681061951451,0.02231481177093332,-0.0025231842478953322,0.9999999961295299,-7.865147564783234e-05,1.7024893489647752e-05,-3.5567374173165515e-05,1678122737.6332335
0.010942949037907325,0.02912993286598244,-0.002522019678593527,0.999999996098123,-8.358675951188636e-05,2.5193693161673636e-05,1.3501329092091985e-05,1678122737.732218
0.007645056021889423,0.03464609476147261,-0.003614804139925056,0.9999999917026587,-0.0001232601543257951,2.5180752531439587e-05,-2.7704643639195307e-05,1678122737.8323245
0.005916044598255787,0.03867861549407763,-0.0031717259502827225,0.9999999865390451,-0.0001640519680878118,2.697309502641687e-06,-1.2592967357066549e-06,1678122737.9379706
0.01204323240256831,0.028923141825178914,-0.0027074103591854157,0.9999999906147218,-0.00012634255608205173,4.0257410614086275e-05,-3.445947726410611e-05,1678122738.0383468
0.005964989331234729,0.029156699143473422,-0.001882250047597883,0.9999999916583452,-0.00011227497638678463,3.4825454113596166e-05,-5.3524079166835676e-05,1678122738.143615
0.006402204873410409,0.029040402203981203,-0.0021864955764463443,0.9999999927055467,-0.00011611142299819447,3.262641408441347e-05,6.5238848720178085e-06,1678122738.233081
0.008209397326246606,0.02731248955717117,-0.002402869173981025,0.9999999947483964,-9.984365337655705e-05,2.3008287029391283e-05,-2.251920090175763e-06,1678122738.3373249
0.007189840903472073,0.031164857616460796,-0.002852282944300444,0.9999999950637004,-9.901819214932383e-05,7.757725098089807e-06,-2.7953520883458023e-06,1678122738.442834
0.005452943103521678,0.021878423830617742,-0.0012141808968937052,0.9999999952680542,-8.877568804924601e-05,2.886115686462354e-05,2.7382528867696296e-05,1678122738.533017
0.006553339771224503,0.02756977157399998,-0.0025574216498211767,0.9999999909798518,-0.0001302590787010315,2.7494495470792302e-05,1.7802289206877698e-05,1678122738.6321588
0.006503232519456101,0.02657360452218046,-0.002005216458621432,0.9999999936904572,-0.00010935713087418152,2.5689134808937197e-05,-4.146574976491059e-07,1678122738.731891
0.008124492296378889,0.027850916819779685,-0.002373571464268194,0.9999999928255384,-0.0001078300033265148,3.744748173861723e-05,-3.632216092047107e-05,1678122738.8330429
0.010478035718252694,0.029394389045388537,-0.0019237845210158789,0.9999999935551481,-0.00010834819791042847,3.3840403821372433e-05,-2.2799893427788323e-06,1678122738.9339335
0.012619089728286657,0.031123549976951402,-0.0021510759068485486,0.9999999859577954,-0.0001581026258081758,3.827339564377308e-05,-4.0287911213626095e-05,1678122739.033323
0.007886206719077438,0.03203148331006712,-0.0013347035672477113,0.9999999917758132,-0.00012375691947381638,8.438036617541833e-06,-3.257909810753413e-05,1678122739.13416
0.005508648757909724,0.031302185406137564,-0.0031514692115873666,0.9999999899013421,-0.00013063032771064257,4.06530107853742e-05,3.8475520197528635e-05,1678122739.234598
0.009579466804471406,0.031704931206580814,-0.0021638601683854615,0.9999999906380315,-0.00013022196666268645,2.4958748667147646e-05,-3.381178981385549e-05,1678122739.3344033
0.0077717951944049025,0.02960015074297343,-0.002882668465454596,0.9999999899834308,-0.00013101874733645886,1.7070090023607598e-05,-5.075272486730915e-05,1678122739.435783
0.00565781950704613,0.03344031311741645,-0.003103409086461616,0.9999999872391924,-0.00014774173603832348,1.2056240099811433e-05,-5.957047339110131e-05,1678122739.534038
0.007244977853204765,0.03507182016607862,-0.0034783134313267606,0.9999999853560086,-0.00016187487161491718,-2.844440128990655e-05,-4.770141229082696e-05,1678122739.634301
0.009679219460942802,0.03690550924147039,-0.003734575547928899,0.9999999731620662,-0.00015890137523288914,-1.6381152414535194e-06,-0.00016859281179136312,1678122739.7340517
0.010446163846874737,0.03392814662831624,-0.0024108265872368256,0.9999999774196013,-0.00014659038876410475,1.6809819663787806e-05,-0.00015293621110011975,1678122739.8342018
0.008470019033333954,0.033533218634432975,-0.002319849182294992,0.9999999857207325,-0.00014581277369457305,1.355791079182822e-06,-8.541271403751248e-05,1678122739.934138
0.008569112215494404,0.034107921311655326,-0.0028817941847069394,0.9999999817024479,-0.0001823884608554246,2.0487668983215634e-05,-5.394264731652117e-05,1678122740.035308
0.01154262561168599,0.03392475565181305,-0.0021228474553512517,0.9999999884267105,-0.0001417356571696148,1.7666907695113032e-05,-5.239716463422399e-05,1678122740.1336126
0.007962877310326886,0.028876149356537737,-0.0017496150005941867,0.999999990418189,-0.00012860580812016582,1.8955843398504868e-05,-4.759038907102738e-05,1678122740.233654
0.0068368125898987196,0.033426281010982266,-0.003030222465678385,0.9999999849853332,-0.00015982362113688448,2.2818730523122e-05,-6.296863306598764e-05,1678122740.3336475
0.006983915930805445,0.03240539410375518,-0.002180248700720219,0.999999990901909,-0.00012060827512587188,2.281682390048445e-05,-5.593941033563061e-05,1678122740.4334445
0.007720171901487318,0.030202163585338768,-0.0018536469914727704,0.9999999900901001,-0.00013216758781448384,3.140630825981816e-05,-3.6948239387631475e-05,1678122740.5336862
0.009282219813428227,0.03357986087870908,-0.002071017491725211,0.9999999923731675,-0.00012198788469599113,1.91703247517383e-05,2.262728901144918e-06,1678122740.6339684
0.002113184184097755,0.03502143389200987,-0.0020406826491013996,0.9999999889829181,-0.00014631145595989277,5.586371642718468e-06,-2.441133606728304e-05,1678122740.7330532
0.008450763225059655,0.033215565099709445,-0.0023015140295974926,0.9999999903063321,-0.00013380181958129648,2.8907603449424002e-05,-2.5470749517658698e-05,1678122740.833137
0.007822289330598042,0.028313263619232393,-0.0016417275584949332,0.9999999932673305,-0.00011293999246476462,2.10962158671002e-05,-1.627412665096842e-05,1678122740.9345262
0.007031473071115887,0.03144904916423777,-0.0015472571379648607,0.9999999915851985,-0.0001111324629849598,3.256822901165357e-05,-5.846784713275659e-05,1678122741.0331588
0.0055375721308218405,0.035788394754779025,-0.002452572595022005,0.9999999871401114,-0.00014331869072120294,2.356126514524437e-05,-6.800291591204216e-05,1678122741.1323564
0.008450752418332482,0.03272554578817967,-0.0025488817664168365,0.9999999900548238,-0.0001374424470746024,2.703838023010441e-05,1.639673768061543e-05,1678122741.232662
0.008559047298728048,0.03220612670348321,-0.0018174585245359642,0.9999999899848376,-0.00011679048329130716,3.961487825199228e-05,-6.943319700643844e-05,1678122741.3334043
0.011754343177046392,0.029662745576329343,-0.002573102070793189,0.9999999930185253,-9.893394278951991e-05,2.296188044226266e-05,-6.0396819176817175e-05,1678122741.432998
0.009892647027243451,0.029982967519013665,-0.0014880388244766164,0.9999999921182368,-0.00011926074649751679,3.8036733608359796e-05,9.675087188727095e-06,1678122741.533327
0.006928861142878388,0.030891138795030026,-0.000989102040957774,0.9999999911315839,-0.00012508365279259088,2.2455737245685725e-05,-3.9832804625828525e-05,1678122741.632755
0.008955817834599505,0.031853549311349344,-0.001775745414350738,0.9999999920632986,-0.00012078420870975536,2.940161479980663e-05,-2.0496917120320336e-05,1678122741.7330065
0.010282267616951774,0.031371667809372845,-0.001638040388238686,0.9999999916613748,-0.00010505064871892521,2.2183861872582256e-05,-7.175993452272932e-05,1678122741.833057
0.011973133571538536,0.03267935580388128,-0.0021595225714818355,0.9999999917848752,-0.00012191635606666657,3.5141656466564086e-05,-1.8213081489308987e-05,1678122741.9328537
0.007598224344643905,0.02872566270981667,-0.001932787669069751,0.9999999944055247,-0.00010037818902946116,3.088402683704139e-05,-1.2623284232302322e-05,1678122742.032787
0.005721886614140924,0.029829807669976127,-0.001880944744890613,0.9999999861666881,-0.00012391115358301934,3.257453306315661e-05,-0.00010607332260180669,1678122742.1323864
0.010173025262874738,0.03026974927209456,-0.0017484298840833453,0.9999999897159084,-0.0001315890373467227,1.1684537891576419e-05,-5.5820964243582154e-05,1678122742.2329652
0.006744232712329209,0.0335970957367442,-0.0025053076141209355,0.9999999915543673,-0.00012378557879872575,3.673325863684518e-05,1.480081305267517e-05,1678122742.332289
0.00417824204769276,0.034275877828298294,-0.002584681605596715,0.9999999876517788,-0.000146297885149511,1.9186223096934185e-06,-5.7355827066810365e-05,1678122742.43292
0.008485816409945437,0.032958427688125076,-0.0022171109471858597,0.9999999886242765,-0.00014289982399921125,2.68015050328696e-05,4.015926534298094e-05,1678122742.533458
0.004665919732697244,0.035532333039168376,-0.0020477328546755183,0.9999999884601054,-0.0001411180503721763,3.894855148445231e-05,-4.06016694862871e-05,1678122742.6330023
0.006323866638488362,0.03379137812223382,-0.0017562794136906767,0.9999999924609678,-0.00011718492537263782,3.2457156149190425e-05,1.709651455780205e-05,1678122742.7335083
0.006937954131569809,0.037810168800250725,-0.002313263480093935,0.9999999868604016,-0.00015738792602617926,3.5679635012164646e-05,-1.5336257393441095e-05,1678122742.832951
0.0056614514854775085,0.03823339606666755,-0.0028974036445063205,0.9999999866823421,-0.00014728189135241947,3.90411133291968e-05,-5.8473519568730535e-05,1678122742.932501
0.007436643783297805,0.03788130581566584,-0.002231455642538397,0.9999999789672677,-0.00017933304885095,1.1579966778474393e-05,-9.884850213140523e-05,1678122743.032876
0.010061634235388174,0.036558214503075434,-0.0026243630410843957,0.9999999858028793,-0.0001636760397360563,3.888805288088104e-05,-9.597625840579037e-06,1678122743.1333425
0.007934565557785857,0.03841085834264734,-0.00250357084295006,0.9999999833782127,-0.0001691289427377761,1.881594513342133e-05,-6.545941197910892e-05,1678122743.232558
0.006517628714550679,0.04107187125128228,-0.003109953693224218,0.99999997947424,-0.00017577364683211624,6.60883198055906e-06,-0.00010055579537401681,1678122743.3333251
0.002217893873994992,0.03847227041671171,-0.0024603596805070813,0.9999999809123261,-0.0001776424465533389,1.2880714763685575e-05,-8.032805122930343e-05,1678122743.4333715
